time_obs,component,pred,ref,abs_error,ordinary_relative_error,relative_error_with_floor,peak_normalized_error,pass_5pct
1e-05,Ex,0.0006479901309199511,0.000895504944529561,0.0002475148136096099,0.27639692569161395,0.27639692569161395,0.27590820545424444,False
1.25e-05,Ex,0.0007028922989167191,0.0008960114369673489,0.0001931191380506298,0.21553200113635063,0.21553200113635063,0.21527258931039192,False
1.5625e-05,Ex,0.0007600847113371455,0.0008964200484377166,0.0001363353371005711,0.15208867465445103,0.15208867465445103,0.15197489657628147,False
1.953125e-05,Ex,0.0008165640997154443,0.0008965202387598551,7.995613904441081e-05,0.08918497942111503,0.08918497942111503,0.08912822031568667,False
2.44140625e-05,Ex,0.0008690154240747647,0.0008970911655277205,2.80757414529558e-05,0.031296419507642836,0.031296419507642836,0.031296419507642836,True
1e-05,Ey,-5.150102111501422e-05,1.5162385615708813e-21,5.150102111501422e-05,3.396630478890946e+16,5150102111.501422,5150102111.501422,False
1.25e-05,Ey,-4.6171588109075276e-05,-2.101350461691214e-21,4.6171588109075276e-05,2.1972340621333268e+16,4617158810.907528,4617158810.907528,False
1.5625e-05,Ey,-4.233206613261174e-05,-3.8977857155522813e-22,4.233206613261174e-05,1.0860542169803109e+17,4233206613.2611737,4233206613.2611737,False
1.953125e-05,Ey,-3.961399361863022e-05,-8.675705880495707e-22,3.961399361863022e-05,4.566083055868508e+16,3961399361.863022,3961399361.863022,False
2.44140625e-05,Ey,-3.828515801844263e-05,-2.2757410494034793e-23,3.828515801844263e-05,1.6823160978037458e+18,3828515801.8442626,3828515801.8442626,False
1e-05,Hz,-0.002111454887705814,-0.0021976168597438715,8.616197203805765e-05,0.03920700355752626,0.03920700355752626,0.03920700355752626,True
1.25e-05,Hz,-0.0021051607716201905,-0.002188686967160658,8.35261955404675e-05,0.038162696079295635,0.038162696079295635,0.038007624108873254,True
1.5625e-05,Hz,-0.0020964893606728622,-0.0021775216467049704,8.103228603210813e-05,0.03721307944503162,0.03721307944503162,0.03687279958416059,True
1.953125e-05,Hz,-0.0020847880533705954,-0.00216356085449806,7.877280112746467e-05,0.03640886779944063,0.03640886779944063,0.03584464724967823,True
2.44140625e-05,Hz,-0.002069233260159127,-0.002146107273112271,7.687401295314398e-05,0.03582020988245466,0.03582020988245466,0.03498062576845334,True
1e-05,dBzdt,2.1056826755123355e-06,4.4881196059095085e-06,2.382436930397173e-06,0.5308318716061439,0.5308318716061439,0.5302561323212548,False
1.25e-05,dBzdt,2.3449080710285598e-06,4.4897427701496744e-06,2.1448346991211147e-06,0.4777188380103149,0.4777188380103149,0.47737328846509475,False
1.5625e-05,dBzdt,2.6410759261492033e-06,4.490865241508837e-06,1.849789315359634e-06,0.41190042806498095,0.41190042806498095,0.4117053910041023,False
1.953125e-05,dBzdt,3.1378645863781326e-06,4.491330145979994e-06,1.3534655596018617e-06,0.30135071696149823,0.30135071696149823,0.30123920751382155,False
2.44140625e-05,dBzdt,3.6683783194333354e-06,4.4929926976380116e-06,8.246143782046762e-07,0.18353343388209378,0.18353343388209378,0.18353343388209378,False
